																					Class	1	1	1	1	1
1102	4.249	282.09846	Unknown	[M+H]+	null	0.80	True	null	null	null	null	Normalized unit: Intensity	1102	0	null	null	null	1527.60	20260402_RBeta_DDA_5	282.09839:182701 283.10306:25566 284.10772:3678	40.96668:27 45.03324:55 55.05285:49 61.03042:33 71.08621:142 72.93753:64 74.05681:84 80.84917:5 81.03443:41 84.07752:59 84.95535:48 85.02781:169 86.03090:89 89.05829:29 92.04892:199 93.05177:14 100.07428:137 105.07798:5 110.05783:39 115.94568:19 116.06586:81 118.08995:117 119.05738:51 120.04415:760 120.19419:16 120.55421:5 120.70925:6 120.89232:9 121.07832:34 122.08207:51 123.97984:36 125.05202:35 126.08680:37 127.04267:71 134.04141:57 135.03970:111 137.06495:9 138.05436:1403 138.26230:6 139.05164:84 139.57199:7 140.48712:61 141.06602:27 145.02246:32 147.05420:41 150.97083:89 150.99747:55 151.99827:22 152.06770:325 152.84484:14 161.05965:75 161.98701:24 163.06888:52 165.06751:15 169.12975:57 170.97275:65 173.02444:24 174.51867:26 175.10593:7 177.04764:154 178.06403:33 179.06993:55 179.94385:127 180.03677:10 184.02020:69 185.90638:69 189.48719:33 198.96514:8 199.54208:23 204.07616:74 206.05248:55 210.49070:57 211.11493:47 219.10222:6 220.91930:118 223.99555:34 237.15495:34 237.93187:42 238.14699:67 240.96932:19 241.03159:8 241.11581:6 249.86190:27 261.00801:18 264.95578:9 264.99693:33 267.03606:26 273.07989:34 281.04330:25 282.15877:85 283.08611:9 283.14479:16 284.14363:26 284.28799:16	TRUE	FALSE	FALSE	FALSE	TRUE
1104	8.206	282.14704	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1104	0	null	null	null	30.41	20260402_RBeta_DDA_2	282.14850:5280 283.15317:731 284.15783:531	56.94012:46 72.93366:25 79.05211:11 83.07975:34 85.10013:89 89.01959:8 91.76717:7 112.95766:13 118.08208:17 124.11632:68 133.96145:7 135.11307:47 136.95641:34 142.73621:5 145.09848:46 152.99351:19 156.00165:41 157.00234:13 157.04568:7 159.02014:28 164.05550:62 182.06300:54 189.12641:61 194.96166:22 195.23593:10 198.13517:17 198.97379:132 199.06412:24 200.84896:81 203.01687:99 205.03814:14 208.00740:72 213.88496:119 221.99481:8 224.69249:7 225.84825:48 225.89803:78 239.27428:21 241.87392:14 242.50606:9 247.93221:25 267.06666:15 267.16380:46 283.22285:17 284.14218:43 284.29351:20	FALSE	TRUE	FALSE	FALSE	FALSE
1105	15.598	282.27968	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1105	0	null	null	null	264.23	20260402_RBeta_DDA_3	282.27905:43860 283.28372:8345 284.28839:13652	41.03932:167 42.03377:14 43.01969:125 43.05507:606 46.06245:10 55.01910:83 55.05442:383 55.40418:8 56.06103:28 57.07067:769 57.26454:5 58.07223:164 59.05426:75 60.04603:44 60.07891:193 67.05422:224 69.03087:56 69.06970:1387 69.21908:6 69.50354:10 70.07224:166 71.02115:12 71.04751:8 71.08475:751 71.20927:8 71.51465:5 72.04860:38 72.08538:148 73.06299:39 74.05803:82 79.04817:59 81.07022:657 81.18072:6 81.60619:11 82.07886:97 83.04667:25 83.08601:1746 83.47211:5 83.49146:16 83.94599:12 84.09053:187 85.02759:28 85.06706:115 85.09974:287 85.92470:6 86.05762:553 86.09920:153 86.55801:18 87.07923:105 87.13311:9 88.07565:193 89.06349:93 91.05189:81 93.07027:231 94.06954:57 95.08507:540 96.08950:95 97.06182:441 97.10188:1179 97.42955:6 98.06612:137 98.10205:184 100.07429:264 100.27416:25 102.09000:183 107.08282:279 108.08188:29 109.06373:30 109.10254:126 109.22512:11 110.09770:30 111.04355:101 111.07985:262 111.11640:866 112.11094:52 112.23591:13 112.47691:9 113.08702:86 113.11722:82 114.08828:420 115.08295:46 116.08404:74 121.09986:361 121.51287:5 122.12065:54 123.07396:18 123.11346:164 123.42071:7 125.08981:173 125.12723:168 125.41160:8 125.50977:8 126.13727:15 127.64329:7 127.67180:17 128.05188:20 128.10468:334 130.12213:103 133.09946:104 134.10024:86 135.11604:462 137.12405:293 138.13048:57 139.11135:145 140.11006:46 140.14552:28 141.60686:9 142.12188:67 143.13944:54 147.11341:50 149.13103:201 150.12861:24 151.02451:27 151.13699:52 152.03520:94 152.13657:53 153.12632:78 156.07499:63 156.14487:40 157.14978:76 162.13272:16 162.80152:17 163.14878:194 163.34972:11 163.44609:16 164.05584:114 165.05784:46 165.15789:97 166.13193:50 167.13480:91 168.10269:66 170.16223:129 177.16400:16 179.17125:32 181.08086:26 182.06413:321 183.05956:111 183.69892:8 184.11181:15 184.16519:139 185.99938:20 188.99997:16 191.09329:19 191.19295:40 192.45937:8 193.11997:52 193.87075:59 194.33035:11 195.17649:97 198.12109:43 198.18228:100 199.18684:18 205.07319:14 205.19363:83 208.17274:12 222.21048:7 224.23176:70 225.29552:6 228.24886:10 230.11358:36 239.03600:26 240.21630:61 240.25495:58 242.24491:17 246.21923:23 247.24058:284 248.23659:16 253.11690:62 256.12185:26 264.16908:60 264.25148:42 265.24680:25 266.25503:40 266.83768:7 268.08893:18 282.07754:17 282.20830:140 282.27917:244 282.70183:8 283.20278:10 283.28380:70 283.54395:10 284.29600:3940 284.81476:24 284.92822:18 285.06686:205 285.14867:85 285.30435:560 285.41096:42 285.49766:14 285.67366:21 286.04404:39 286.15781:22 286.30068:43 286.54854:15	TRUE	FALSE	TRUE	FALSE	FALSE
1107	0.204	282.91037	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1107	0	null	null	null	60.61	20260402_RBeta_DDA_2	282.91122:8829 283.91589:1614 284.92056:805	65.93103:15 72.93588:229 81.06670:71 88.07456:57 90.90373:25 97.96977:21 107.05476:25 111.11778:41 112.94601:83 113.96186:230 123.03783:68 125.96789:55 131.94308:49 141.96428:22 147.94137:71 149.13027:26 155.99487:8 156.86878:388 156.97623:33 157.85486:58 159.00218:5 161.84412:11 161.92038:61 162.94529:14 164.91965:59 165.85930:39 167.09027:29 167.95768:60 168.86049:15 169.95283:136 172.86153:988 173.22768:5 173.49076:5 173.86017:248 174.60455:8 174.86134:152 175.85375:5 176.95347:33 180.87058:14 182.41656:99 182.90450:107 183.92380:35 184.88524:147 185.88855:136 186.85992:58 186.94558:5 187.03661:37 188.89038:24 190.87134:14 191.86173:34 191.90310:10 194.96480:54 195.87045:10 197.88968:277 198.89999:30 200.85953:1511 200.98595:5 201.87022:307 202.31521:6 202.85535:124 202.89112:96 203.50790:16 203.87901:32 204.97769:21 206.39509:30 207.83520:86 207.98461:26 209.81462:62 213.88963:1542 214.31326:14 214.46822:5 214.88936:328 215.47893:23 215.87811:74 216.50784:9 217.85635:90 217.95892:6 218.86350:32 219.88200:25 223.88991:91 223.94815:27 224.90934:14 225.87850:33 228.85900:53 231.89888:30 232.90109:61 234.04635:38 241.88189:375 242.87548:68 245.95794:43 248.87712:18 252.10309:16 284.09837:13 284.29065:144 286.13418:46	FALSE	TRUE	FALSE	FALSE	FALSE
1108	1.598	283.09293	Unknown	[M+H]+	null	0.60	True	null	null	null	null	Normalized unit: Intensity	1108	0	null	null	null	43.60	20260402_RBeta_DDA_2	283.09323:8802 284.09790:1361 285.10257:0	43.04899:14 54.03836:32 55.05320:37 69.03313:20 70.06636:87 71.04387:12 72.93045:16 76.81416:8 80.05164:16 85.02843:18 86.05626:68 87.04539:102 89.05994:24 90.05566:55 92.95868:27 93.05325:90 94.06118:36 95.05128:37 96.07681:44 96.50615:6 96.96853:13 98.05837:52 104.04942:27 105.06982:37 106.02178:38 106.06020:32 110.01603:50 112.08268:31 113.02576:20 113.96481:80 114.99669:8 116.07035:70 120.03726:223 120.06686:242 121.07433:39 122.25349:6 123.10989:9 124.03679:63 124.41705:9 125.99373:106 127.07028:45 130.95994:21 131.00894:54 132.04234:225 132.08821:108 132.72093:30 133.02317:19 134.03596:42 134.95983:67 136.03313:44 136.92396:135 137.05327:23 138.05539:98 139.94785:37 141.96259:95 143.48007:88 143.94514:85 144.01416:20 145.04692:52 146.07920:73 147.04700:28 147.09098:185 147.82926:22 148.04856:5 148.09803:37 148.98317:7 149.10795:131 150.05304:283 151.04175:77 152.05514:430 152.90119:147 153.04929:26 154.97957:117 155.49640:8 156.00658:65 156.06552:49 156.88743:17 157.00046:23 157.96715:13 158.99315:41 163.07959:117 164.05890:14 164.10383:47 164.96750:58 165.09435:22 166.04484:16 168.06358:12 169.89521:44 169.94194:44 170.91403:69 173.07050:53 173.85520:75 173.97084:59 174.98750:21 175.09243:48 175.90143:29 175.98172:104 176.03229:58 176.08155:104 177.10532:12 177.94739:68 178.05931:75 178.47875:38 180.07742:7 180.90190:8 180.96452:40 182.00292:62 182.16321:69 185.09299:29 186.98086:33 187.10154:24 187.93466:21 190.93778:47 191.08135:153 193.10974:104 194.09544:45 194.95217:13 195.90783:13 198.53447:10 198.97145:79 199.90499:23 200.96945:102 209.98188:67 212.05993:23 214.07640:23 217.04757:64 217.14413:5 219.06780:42 219.87947:10 219.98868:112 220.07666:12 220.97482:57 222.09545:51 222.96891:38 225.10485:69 229.05405:34 230.98859:11 236.96426:33 237.08336:328 238.83038:15 239.09028:177 239.77146:9 241.09643:95 248.11054:14 249.00465:69 249.87845:41 251.02852:56 265.07374:36 267.02355:51 269.05117:44 270.08694:38 283.00725:10 283.09328:870 284.08906:186 284.29833:40 285.09258:113 285.97396:9	TRUE	TRUE	TRUE	FALSE	FALSE
1110	0.926	283.09400	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1110	0	null	null	null	214.85	20260402_RBeta_DDA_2	283.09369:53588 284.09836:12271 285.10302:3608	41.54705:9 44.04948:187 44.49661:12 55.01434:39 57.03210:39 59.04524:21 70.06597:224 71.05635:66 72.04264:103 73.02802:130 74.05974:14 76.01917:72 77.03648:79 78.03515:92 78.46999:9 79.05500:18 80.04707:173 80.59268:10 80.82130:6 83.60184:13 85.02694:18 86.09519:379 86.44527:6 86.96714:12 87.09851:83 90.05464:391 91.05159:14 92.06035:42 92.21539:6 93.06738:27 94.06474:453 94.42158:11 94.78849:5 95.06866:33 95.79443:24 96.08254:5 98.05804:63 100.03628:142 102.05184:147 103.03198:84 104.04922:486 105.06168:67 106.06439:743 106.19128:13 106.38076:13 106.46462:7 106.86568:8 106.90750:9 107.05973:303 108.08203:231 108.49199:5 109.02743:83 109.08426:62 110.03636:57 110.07716:61 112.07957:13 116.06921:148 116.61286:9 117.06114:175 118.07214:98 119.06204:55 120.07533:316 120.88899:13 121.07595:319 122.07684:394 122.54149:17 123.05298:122 123.08221:117 124.04186:329 124.74251:12 125.04261:69 126.03845:55 127.03817:19 129.05038:34 129.10445:45 130.06268:125 130.77809:17 131.05117:73 132.04432:685 132.09724:342 132.36853:12 133.07205:209 133.20547:6 133.41047:5 133.48161:27 134.05256:87 134.08989:129 135.03494:123 135.40873:11 136.04172:116 137.07144:196 138.05219:142 140.07002:128 142.04814:33 144.01549:37 145.07819:314 146.05685:212 147.04076:18 147.09070:3242 147.19797:17 147.67915:7 147.77352:12 148.03996:730 148.09218:449 149.03576:191 149.10540:328 150.05387:1036 150.18053:6 150.49480:5 151.05581:560 152.05820:5030 152.73429:5 153.05897:207 153.72957:5 154.06032:49 156.03551:54 156.07353:46 159.04026:14 162.05225:14 163.08494:752 164.08252:46 165.07318:322 166.07845:377 167.07315:113 168.05392:132 170.03644:116 172.06321:29 173.07300:194 175.08158:255 176.05901:362 176.25172:9 177.07439:106 177.10572:102 178.08200:135 178.25923:9 179.07308:63 180.08190:48 181.03712:105 182.50721:9 183.07413:15 184.05059:78 186.06978:67 187.96542:101 188.00598:221 188.25360:10 189.01309:55 190.06455:58 191.08108:1670 191.34179:14 191.68390:6 192.01854:5 192.08333:440 193.09481:735 193.50673:14 193.66219:13 193.73233:15 193.78192:12 193.91517:6 194.04624:247 194.09579:440 194.28437:8 194.95320:5 195.10963:268 195.20086:7 195.28599:6 196.06205:144 196.09569:101 197.05938:45 198.01337:31 198.04731:14 198.51768:9 199.11569:33 201.06671:48 208.13471:72 209.08229:72 210.08414:189 211.06050:19 212.08738:71 214.07594:109 219.07425:433 220.07161:108 221.03408:32 222.07794:278 222.38011:7 223.07091:117 226.07190:102 228.21828:7 237.08633:2388 237.32667:6 237.51418:37 238.08838:127 238.71435:7 239.09803:975 239.38051:5 239.79222:9 239.88420:34 240.09086:218 241.09436:1329 241.47025:7 241.52956:5 241.74363:9 242.09739:92 242.51279:7 242.70912:7 243.08943:43 247.07411:27 249.01070:39 252.14786:25 255.06941:18 266.08418:45 282.88595:7 283.09326:5576 283.36425:16 283.45825:8 283.57817:18 283.68982:27 283.78347:24 284.02435:12 284.09635:1266 284.43640:48 284.61400:11 284.85134:14 284.90959:16 284.99875:10 285.09835:542 285.30224:6 285.42939:7 287.12193:78	FALSE	TRUE	FALSE	FALSE	FALSE
1112	9.357	283.24962	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1112	0	null	null	null	9.41	20260402_RBeta_DDA_4	283.24963:2639 284.25430:712 285.25897:0	42.03402:34 43.03624:85 47.01159:22 57.06600:13 59.05984:971 60.05814:166 71.08270:35 75.03936:115 88.01951:21 89.05894:61 90.05558:32 98.95797:74 100.08112:15 105.06553:26 109.09910:43 113.07718:66 116.95922:72 123.11254:10 128.04860:51 137.09217:6 142.08310:109 152.25724:9 156.86061:109 158.04012:59 159.89700:7 161.14968:12 164.05768:204 172.85939:86 179.13703:50 182.06198:65 185.87177:39 188.07569:6 193.11048:32 200.85335:56 201.95709:25 204.51749:79 205.18902:30 207.10800:36 213.89440:118 214.90268:61 215.87751:13 216.06792:9 221.14950:25 223.57613:9 225.01993:12 225.87519:14 230.87525:7 232.91697:40 239.08629:6 241.11463:35 243.86539:50 244.26870:59 244.91273:14 248.99200:74 249.33286:10 250.24674:51 266.15011:7 267.11087:7 270.05764:7 283.22893:14 284.25572:17 284.29173:17 285.05772:42 286.25347:10	FALSE	FALSE	TRUE	TRUE	FALSE
1115	16.731	284.29640	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1115	0	null	null	null	2402.74	20260402_RBeta_DDA_4	284.29642:414276 285.30108:80970 286.30575:9953	57.06841:21 57.08713:7 62.06050:26 62.21179:5 70.06643:112 74.05769:21 90.00389:7 97.06307:73 98.08746:21 102.08933:96 127.09992:45 140.10486:27 148.18204:17 157.96817:18 160.99190:18 164.05654:62 183.05901:52 201.00532:22 209.17893:17 225.85412:9 228.18397:34 242.23475:77 245.02329:76 259.28234:17 269.26603:28 284.10902:27 284.30608:301 285.28249:23 286.29707:73 287.06552:56 288.10964:19 288.23710:75 288.61339:10	TRUE	TRUE	FALSE	TRUE	FALSE
1116	12.163	284.32888	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1116	0	null	null	null	40.58	20260402_RBeta_DDA_4	284.32672:2266 285.33139:725 286.33606:0	43.01802:40 44.04949:7 55.05214:78 57.03237:31 57.07138:304 58.01199:44 58.06296:24 59.05041:60 60.08043:60 61.02601:52 62.06020:78 67.05063:41 69.07069:8 73.00602:12 73.02680:21 75.04108:58 79.05853:28 81.07205:47 86.09245:12 88.07326:55 89.05886:97 91.05084:43 93.06784:70 98.96133:60 100.07196:29 102.08961:82 106.08145:48 110.05378:32 111.11037:57 115.45814:14 119.99003:71 121.05925:108 124.09280:59 131.00476:80 132.08969:6 133.09425:26 135.11261:10 138.06713:37 139.96347:34 147.11660:21 148.07197:26 151.07022:32 158.00615:14 167.10083:41 170.15785:80 183.06397:50 184.87595:58 192.10355:109 201.16018:231 202.20011:5 203.03589:21 207.11478:53 210.95066:22 213.15617:21 214.14066:9 223.85012:51 225.11317:54 226.19983:13 231.10590:31 241.18091:152 242.20221:27 245.01208:34 247.15622:78 251.06480:61 253.05619:24 255.05647:54 256.04008:48 258.17795:70 268.29105:23 269.06805:9 270.05798:21 270.23480:23 284.33083:977 285.04870:78 285.08681:56 285.33035:288 285.50806:10 286.07225:56 286.20593:11 286.30754:97 287.07761:170 287.62236:12 288.29980:65	FALSE	FALSE	FALSE	TRUE	FALSE
1117	0.443	284.90120	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1117	0	null	null	null	127.67	20260402_RBeta_DDA_2	284.89969:9127 285.90436:0 286.90902:1517	40.96205:39 46.06684:56 55.92565:15 57.06766:67 61.02682:53 71.08631:10 72.93646:98 84.95769:42 92.05345:26 96.96134:29 100.91774:23 111.70232:13 113.99103:23 117.93739:16 130.92362:67 130.97555:23 131.92789:24 132.00089:5 132.90879:39 139.86944:18 143.91571:61 148.10498:11 152.98159:40 156.88057:22 157.89263:22 158.14949:85 158.95356:82 161.91138:66 165.46923:58 167.02510:73 172.85294:183 173.39561:38 173.94701:87 174.85660:14 178.89855:37 180.85930:18 180.98190:38 183.86956:54 184.07263:62 184.95196:15 185.90861:68 186.89940:52 188.40892:99 188.90183:330 189.89858:6 190.89752:70 195.36750:87 195.92767:7 196.87828:19 196.92059:78 198.90147:41 199.88667:42 200.46047:92 200.99211:18 201.37215:125 201.87847:45 202.87318:78 204.91482:31 205.94643:19 206.92220:98 207.45601:7 207.89206:25 210.86387:28 210.95240:56 211.90288:11 213.89575:9 214.88828:67 216.90489:57 225.39098:76 226.71284:20 227.84415:41 229.92847:13 238.35977:44 241.88244:80 243.88131:66 248.91253:34 249.87498:18 250.00366:43 250.83400:48 265.85388:41 267.19045:19 277.75165:30	FALSE	TRUE	FALSE	FALSE	FALSE
1125	11.428	286.31176	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1125	0	null	null	null	17.61	20260402_RBeta_DDA_5	286.30872:2326 287.31338:454 288.31805:0	43.01685:77 43.05453:5 49.02966:37 57.03260:16 57.07330:111 61.02988:127 61.22881:8 69.06938:39 70.06340:25 75.04101:61 81.06524:26 83.07670:99 88.06958:124 89.94136:20 90.98988:28 91.05179:40 105.06273:13 106.08847:115 107.98716:135 111.11715:74 116.06848:58 118.06604:24 119.99466:30 121.90707:18 129.97521:32 131.07769:20 138.07212:42 140.06478:85 147.08027:113 159.02633:20 185.88187:26 187.00554:45 191.10789:38 197.02924:36 203.17367:68 203.85455:9 208.98985:63 209.11169:85 227.14785:21 227.33556:6 228.22549:63 234.02360:41 239.02058:13 240.15452:25 241.20243:40 247.17385:110 248.01730:11 249.05032:61 259.08171:34 268.29813:133 269.07064:79 269.21581:21 270.06314:17 272.07238:8 286.30568:570 286.72018:11 287.07234:47 287.12711:43 287.25189:38 287.32015:293 287.76729:19 288.28337:100 289.08206:27 289.15223:68 289.55697:23 290.18168:63 290.27493:71	FALSE	FALSE	FALSE	FALSE	TRUE
1126	0.431	286.89872	Unknown	[M+H]+	null	0.80	True	null	null	null	null	Normalized unit: Intensity	1126	0	null	null	null	38.57	20260402_RBeta_DDA_4	286.90060:2512 287.90527:0 288.90994:1440	40.95921:73 44.04848:59 55.93352:49 57.07037:35 69.06930:22 84.95885:69 93.96735:5 109.09469:12 111.86389:21 111.88420:20 111.96165:26 117.92665:39 123.11104:34 137.86377:45 154.88850:46 155.95967:19 156.04366:25 156.14480:9 156.88966:106 157.85292:49 157.89938:72 160.96233:21 168.02605:22 172.85772:26 181.88853:40 182.39477:38 183.91569:5 184.86777:66 184.89262:53 184.93944:93 185.91843:43 186.85474:107 186.90100:79 188.11056:8 188.91058:239 188.98118:70 194.74777:5 198.97656:6 200.91241:6 201.87950:27 201.97482:23 202.19512:26 202.91761:30 206.81996:23 206.92368:110 207.89497:8 209.37683:28 226.36938:127 227.84976:42 227.94148:34 228.97475:43 229.85205:6 229.92706:24 230.88327:123 244.83524:10 245.08704:7 248.91613:37 252.81738:12 252.90179:13 271.05795:5 271.65904:7 287.10664:6 289.09786:82	TRUE	FALSE	FALSE	TRUE	FALSE
1127	0.602	286.95916	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1127	0	null	null	null	210.10	20260402_RBeta_DDA_3	286.95938:23499 287.96405:12360 288.96872:0	58.12865:9 64.96796:48 69.03202:6 70.06140:50 80.48599:8 84.95819:101 85.15040:14 88.94901:13 94.96482:47 96.96287:75 109.96231:42 110.00540:72 110.95068:39 111.01878:81 111.15693:14 112.01110:22 112.10982:46 112.96906:57 113.02222:6 138.96776:65 139.51080:9 141.91937:63 146.08028:64 154.97035:109 155.88906:25 156.88127:21 156.96482:114 157.88116:18 158.95775:71 164.89350:30 167.93543:80 169.90531:62 170.92618:19 171.92141:19 171.96758:74 172.01351:48 174.93393:85 174.96823:58 178.95427:192 181.94730:95 182.96286:850 183.96149:57 184.14419:10 184.94498:64 185.39469:10 185.90833:112 186.92392:95 189.02312:25 194.93721:70 196.93126:97 197.05703:66 198.93854:42 199.51985:37 199.94287:41 201.88730:53 203.36584:12 203.42297:51 204.93448:162 205.04062:7 207.11276:15 208.38932:57 208.87176:17 213.90299:12 213.94971:17 214.91781:18 216.90229:9 218.93075:85 219.94138:95 222.39869:67 222.87109:75 222.94279:842 223.94799:298 224.02623:37 224.93742:602 225.93749:36 225.99851:30 226.93404:107 227.41993:92 227.52027:7 227.93152:11 228.89356:21 228.97657:19 229.90702:7 230.89336:39 231.90274:77 234.93772:9 240.94380:7 241.41425:54 241.89144:7 242.95332:78 245.92085:54 246.92805:88 250.91092:21 252.94718:71 253.01800:13 253.88659:54 254.87703:25 255.16966:38 256.90123:33 266.87401:60 267.33450:6 268.95753:15 269.00208:22 270.92421:30 273.06049:10 281.11393:47	FALSE	FALSE	TRUE	FALSE	FALSE
1131	7.119	287.13198	Unknown	[M+H]+	null	1.00	True	null	null	null	null	Normalized unit: Intensity	1131	0	null	null	null	8.51	20260402_RBeta_DDA_2	287.13324:2121 288.13791:701 289.14258:0	43.01735:51 49.02886:17 55.01771:38 55.05498:135 57.03471:98 59.04624:27 61.02626:78 64.98212:5 67.05529:42 69.06609:49 75.04255:71 81.93458:33 84.95762:13 86.09283:101 86.83278:11 88.01788:24 90.97171:37 91.05052:16 99.08612:135 105.96193:43 107.08725:20 111.03928:56 111.07410:148 113.91110:10 114.99043:45 119.07470:78 119.99651:106 120.96275:112 121.10497:20 123.11399:102 127.99711:43 131.08814:11 132.09603:35 133.96862:61 135.07177:39 135.11264:45 139.03877:27 139.10641:27 140.07465:39 141.00393:17 144.99978:108 147.07860:85 153.09046:75 155.99534:87 156.14152:58 156.88461:74 156.95948:64 165.08819:61 166.89238:42 172.34953:9 173.93275:63 174.01157:5 174.96446:25 176.88723:8 177.42155:61 183.16654:33 188.89995:57 189.03890:64 189.36005:18 189.50774:6 192.90101:9 197.50089:72 197.99773:73 200.05246:5 203.85127:46 204.87154:28 205.14789:25 206.91249:121 208.90352:22 209.11348:199 210.11745:155 210.93189:30 212.54972:76 213.41407:27 224.99095:74 225.88637:6 230.88749:99 231.09822:83 232.09354:85 233.86311:14 243.04340:9 244.93046:32 255.06103:59 255.79391:5 256.03757:15 271.07413:30 272.08215:27 273.18653:10 279.99148:35 287.05933:15 288.06161:23 288.12047:7 289.16465:26 290.16788:8 290.24210:5	FALSE	TRUE	FALSE	FALSE	FALSE
1134	1.160	287.16042	Unknown	[M+H]+	null	0.40	True	null	null	null	null	Normalized unit: Intensity	1134	0	null	null	null	25.88	20260402_RBeta_DDA_4	287.16043:4535 288.16510:711 289.16977:15063	41.03948:52 43.01369:39 43.05438:127 44.04971:63 45.05348:50 55.02177:44 55.05120:58 56.23256:19 57.03284:84 57.60799:20 61.02560:174 67.05207:43 68.96595:18 69.03231:11 70.06627:655 70.36914:7 71.04231:28 71.93931:58 73.02689:229 79.05009:94 81.02905:55 83.00961:39 84.04296:81 85.02733:114 85.08721:6 86.03100:52 86.09679:5040 86.26433:6 86.40346:8 86.76432:7 86.97737:22 87.09685:216 95.04650:61 97.02280:33 97.08006:80 98.98517:42 99.04188:126 101.02219:25 102.98941:21 106.05805:53 109.06845:70 110.05565:433 111.00198:50 111.07057:30 111.55245:5 112.07556:1816 112.88333:8 112.97294:96 113.07679:240 113.51470:10 113.93605:37 113.96711:60 114.47429:9 116.07142:216 116.87999:5 117.06683:53 118.00734:12 118.08441:95 119.99182:119 120.03534:82 123.04649:44 124.98799:50 126.02511:61 127.03944:739 127.36400:10 128.01030:60 128.03789:68 128.97375:46 129.01432:38 130.97495:34 132.01063:23 132.10257:2971 132.52959:9 132.88705:9 133.10420:237 133.31816:6 133.60422:25 134.10528:10 135.02334:58 136.04354:73 136.60707:8 136.91908:55 137.96336:61 140.07000:313 141.96266:48 142.94204:137 143.01826:64 144.12144:63 145.00326:21 145.03992:18 145.07685:53 147.08113:7 151.02968:71 151.61994:9 151.93509:6 152.02257:128 152.97936:26 155.99356:121 156.06508:517 156.24748:12 156.69552:15 157.00534:115 158.08081:1321 158.86949:7 159.02058:37 159.07997:219 159.34915:8 161.02931:11 161.05755:11 164.43528:11 165.00231:90 165.50964:64 166.02778:54 166.25520:18 168.96631:102 169.00060:93 169.04697:99 170.00951:100 171.01669:26 172.02221:36 172.97694:56 173.07469:9 174.52128:226 174.97593:17 176.05095:8 178.02067:52 179.02448:69 180.04130:21 180.95109:64 181.05447:141 181.98390:98 182.04228:228 183.08779:27 184.01121:73 184.95315:40 185.03804:90 185.94581:90 186.97460:65 187.01452:46 188.97857:7 189.10323:19 189.99766:24 195.46953:50 197.00109:28 197.96375:34 197.99819:21 199.06021:157 199.11810:164 199.95803:10 200.06211:19 201.01868:113 205.04180:59 209.45806:6 211.01816:24 213.91284:10 214.08631:7 214.97761:48 216.97889:61 218.21548:6 221.00765:5 223.05944:126 223.94055:10 223.98541:63 225.04550:54 225.10486:111 226.04895:49 227.02249:25 230.97823:60 235.05654:6 235.96869:19 240.96976:29 241.09749:63 244.12453:24 251.98301:37 253.06717:29 254.07936:35 269.97738:86 271.05661:89 272.06510:17 272.98220:27 276.98646:30 287.12560:5 288.03878:8 289.09704:28 290.11656:32 291.60314:18	TRUE	TRUE	TRUE	TRUE	FALSE
1136	0.305	287.88902	Unknown	[M+H]+	null	0.20	True	null	null	null	null	Normalized unit: Intensity	1136	0	null	null	null	53.01	20260402_RBeta_DDA_1	287.88901:5595 288.89368:0 289.89834:0	56.94383:82 60.98452:13 84.07959:31 84.95993:224 86.09264:37 97.96355:22 97.99825:9 98.09411:21 100.91730:45 103.95441:42 112.89669:48 115.96482:53 120.05717:90 120.37322:18 125.13347:50 129.01306:25 129.90110:37 141.95313:32 144.90460:11 154.89688:225 156.89151:328 157.88755:43 161.91631:34 162.94464:18 163.91037:48 164.83809:43 166.89408:81 168.86796:41 169.87352:56 172.08876:12 172.86044:165 172.92803:26 181.86675:19 183.87569:20 183.92550:75 184.86364:186 185.21699:6 185.86002:17 185.92571:28 186.90188:221 187.88269:8 188.90462:587 189.85405:44 189.91277:39 190.94170:34 190.98303:59 191.85746:24 192.91605:46 195.39900:70 195.88273:56 202.88303:105 203.86682:91 203.92812:50 204.91149:54 204.96857:19 205.94590:25 206.91702:502 207.36866:24 208.83703:37 208.90962:220 209.10337:45 209.60408:12 209.91819:41 211.37512:12 211.65372:6 211.82638:15 212.89276:25 215.87926:57 216.87873:59 217.85318:48 218.36938:84 218.89101:17 223.86262:46 225.88779:77 228.09793:32 228.89302:74 229.85257:26 229.92762:74 230.89131:164 231.62726:24 231.89922:33 234.89184:44 243.24299:35 246.91519:15 247.88911:24 249.87438:6 252.03223:24 267.78451:28 282.88132:46 287.75373:15 288.76870:9 289.08920:16 290.18161:95	TRUE	TRUE	TRUE	TRUE	TRUE
